Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427379395,0
Mixed,Thrift,Serialize,0,0,1699427380393,15882
Mixed,Thrift,Deserialize,0,0,1699427380393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427380393,0
Mixed,Thrift,Serialize,0,0,1699427381389,15260
Mixed,Thrift,Deserialize,0,0,1699427381389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427381389,0
Mixed,Thrift,Serialize,0,0,1699427382396,16270
Mixed,Thrift,Deserialize,0,0,1699427382396,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427382396,0
Mixed,Thrift,Serialize,0,0,1699427383390,15987
Mixed,Thrift,Deserialize,0,0,1699427383390,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427383390,0
Mixed,Thrift,Serialize,0,0,1699427384394,15984
Mixed,Thrift,Deserialize,0,0,1699427384394,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427384394,0
Mixed,Thrift,Serialize,0,0,1699427385384,15204
Mixed,Thrift,Deserialize,0,0,1699427385384,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427385384,0
Mixed,Thrift,Serialize,0,0,1699427386386,15905
Mixed,Thrift,Deserialize,0,0,1699427386386,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427386386,0
Mixed,Thrift,Serialize,0,0,1699427387389,4312
Mixed,Thrift,Deserialize,0,0,1699427387389,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427387389,0
Mixed,Thrift,Serialize,0,0,1699427388393,14055
Mixed,Thrift,Deserialize,0,0,1699427388393,0
Mixed,Thrift,SerializeAndDeserialize,0,0,1699427388393,0
Mixed,Thrift,Serialize,0,0,1699427389394,15851
