Target,Serializer,Method,NumMessages,NumThreads,Timestamp,Requests
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226922515,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226923516,398
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226923516,399
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226923516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226924509,253
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226924509,247
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226924509,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226925530,263
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226925530,261
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226925530,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226926517,268
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226926517,262
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226926517,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226927519,265
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226927519,267
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226927519,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226928506,256
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226928506,247
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226928506,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226929516,269
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226929516,267
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226929516,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226930525,266
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226930525,264
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226930525,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226931511,269
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226931511,263
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226931511,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226932526,272
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226932526,276
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226932526,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226933525,266
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226933525,268
Mixed,Newtonsoft.Json,SerializeAndDeserialize,0,0,1699226933525,0
Mixed,Newtonsoft.Json,Serialize,0,0,1699226934514,266
Mixed,Newtonsoft.Json,Deserialize,0,0,1699226934514,267
